idx,sentence,followup,response,stype,ftype,OP1_type,OP2_type,OP1,OP2,comments,slide_number_in_experiment,wide
5,I gave myself some tattoos...,and I know which ones.,2,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,17,NA_CONTROL
5,I gave myself some tattoos...,but I don't know which ones.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,They gave it themselves so they should know,11,NA_CONTROL
5,I will probably give myself some tattoos...,but I don't know which ones.,7,S,F2,MDL,QD,probably,some,He doesn't know if he will yet,19,OP1_wide
5,I gave myself some tattoos...,and I know which ones.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,17,NA_CONTROL
5,I will probably give myself some tattoos...,and I know which ones.,7,S,F1,MDL,QD,probably,some,,23,OP2_wide
5,I gave myself some tattoos...,and I know which ones.,1,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,17,NA_CONTROL
6,I won a few matches this week...,and I know which ones.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Makes perfect sense because it wouldn't be unusual at all for a person to remember the matches they won.,11,NA_CONTROL
6,I must win a few matches this week...,and I know which ones.,7,S,F1,MDL,QD,must,a few,It sounds natural because it wouldn't be uncommon for a person to know which matches they need to win.,19,OP2_wide
6,I won a few matches this week...,and I know which ones.,5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Sounds unnatural without context but I could see scenarios where it would make sense to phrase it like this.,11,NA_CONTROL
6,I must win a few matches this week...,and I know which ones.,7,S,F1,MDL,QD,must,a few,,19,OP2_wide
6,I must win a few matches this week...,but I don't know which ones.,5,S,F2,MDL,QD,must,a few,Sounds ok.,9,OP1_wide
6,I must win a few matches this week...,but I don't know which ones.,2,S,F2,MDL,QD,must,a few,"If the matches are important to win, you would want to know which ones.",9,OP1_wide
6,I won a few matches this week...,and I know which ones.,3,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Weird thing to say. Of course you would know.,11,NA_CONTROL
6,I must win a few matches this week...,and I know which ones.,5,S,F1,MDL,QD,must,a few,,19,OP2_wide
6,I must win a few matches this week...,but I don't know which ones.,6,S,F2,MDL,QD,must,a few,,9,OP1_wide
6,I won a few matches this week...,and I know which ones.,1,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,11,NA_CONTROL
6,I must win a few matches this week...,and I know which ones.,1,S,F1,MDL,QD,must,a few,,19,OP2_wide
6,I won a few matches this week...,but I don't know which ones.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
6,I won a few matches this week...,but I don't know which ones.,5,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
6,I must win a few matches this week...,but I don't know which ones.,3,S,F2,MDL,QD,must,a few,,9,OP1_wide
6,I must win a few matches this week...,but I don't know which ones.,4,S,F2,MDL,QD,must,a few,,9,OP1_wide
6,I must win a few matches this week...,but I don't know which ones.,2,S,F2,MDL,QD,must,a few,It's too random without context,9,OP1_wide
6,I must win a few matches this week...,but I don't know which ones.,2,S,F2,MDL,QD,must,a few,The person would know what matches are most winnable,9,OP1_wide
6,I won a few matches this week...,but I don't know which ones.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
6,I won a few matches this week...,but I don't know which ones.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
6,I won a few matches this week...,but I don't know which ones.,4,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
6,I must win a few matches this week...,but I don't know which ones.,4,S,F2,MDL,QD,must,a few,,9,OP1_wide
6,I must win a few matches this week...,but I don't know which ones.,6,S,F2,MDL,QD,must,a few,,9,OP1_wide
6,I won a few matches this week...,but I don't know which ones.,4,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
6,I must win a few matches this week...,but I don't know which ones.,2,S,F2,MDL,QD,must,a few,,9,OP1_wide
6,I must win a few matches this week...,but I don't know which ones.,2,S,F2,MDL,QD,must,a few,,9,OP1_wide
6,I must win a few matches this week...,but I don't know which ones.,5,S,F2,MDL,QD,must,a few,,9,OP1_wide
6,I won a few matches this week...,but I don't know which ones.,6,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
6,I won a few matches this week...,but I don't know which ones.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,This makes no sense.,21,NA_CONTROL
6,I won a few matches this week...,but I don't know which ones.,4,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
6,I won a few matches this week...,and I know which ones.,4,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,11,NA_CONTROL
6,I must win a few matches this week...,and I know which ones.,7,S,F1,MDL,QD,must,a few,,19,OP2_wide
6,I must win a few matches this week...,but I don't know which ones.,1,S,F2,MDL,QD,must,a few,"It would be unusual to need to win specific matches in the first place, and even more unusual to then not know which ones must be won.",9,OP1_wide
6,I must win a few matches this week...,but I don't know which ones.,2,S,F2,MDL,QD,must,a few,If you had matches to win it follows that you would have an idea which you must win,9,OP1_wide
6,I won a few matches this week...,but I don't know which ones.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
6,I won a few matches this week...,but I don't know which ones.,3,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
6,I won a few matches this week...,but I don't know which ones.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
7,I became a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,4,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,"Same reason as the ""close friends"" statement. A fan of exmembers would likely know which ex members they're fans of.",9,NA_CONTROL
7,I became a fan of most ex-members of One Direction...,and I know which ex-members those are.,2,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,They're all ex members ,21,NA_CONTROL
7,I became a fan of most ex-members of One Direction...,and I know which ex-members those are.,5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
7,I might become a fan of most ex-members of One Direction...,and I know which ex-members those are.,5,S,F1,MDL,QD,might,most,,20,OP2_wide
7,I might become a fan of most ex-members of One Direction...,and I know which ex-members those are.,2,S,F1,MDL,QD,might,most,,20,OP2_wide
7,I might become a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,1,S,F2,MDL,QD,might,most,The sentences do not relate and sound nonsensical ,18,OP1_wide
7,I became a fan of most ex-members of One Direction...,and I know which ex-members those are.,1,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,No need to say â€˜ex-membersâ€™ again.,21,NA_CONTROL
7,I might become a fan of most ex-members of One Direction...,and I know which ex-members those are.,3,S,F1,MDL,QD,might,most,"I might become a fan of most members in the first sentence, and then the continuation states that you know which members. It's not very natural way of saying it.",20,OP2_wide
7,I became a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,6,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,9,NA_CONTROL
7,I might become a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,2,S,F2,MDL,QD,might,most,,18,OP1_wide
7,I might become a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,3,S,F2,MDL,QD,might,most,,18,OP1_wide
7,I became a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,You don't know who you're a fan of. Sure.,9,NA_CONTROL
7,I might become a fan of most ex-members of One Direction...,and I know which ex-members those are.,6,S,F1,MDL,QD,might,most,,20,OP2_wide
7,I became a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,9,NA_CONTROL
7,I became a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,9,NA_CONTROL
7,I might become a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,2,S,F2,MDL,QD,might,most,,18,OP1_wide
7,I became a fan of most ex-members of One Direction...,and I know which ex-members those are.,3,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
7,I might become a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,4,S,F2,MDL,QD,might,most,,18,OP1_wide
7,I became a fan of most ex-members of One Direction...,and I know which ex-members those are.,5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,21,NA_CONTROL
7,I might become a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,1,S,F2,MDL,QD,might,most,,18,OP1_wide
7,I became a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Makes no sense,9,NA_CONTROL
7,I might become a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,2,S,F2,MDL,QD,might,most,,18,OP1_wide
7,I might become a fan of most ex-members of One Direction...,and I know which ex-members those are.,4,S,F1,MDL,QD,might,most,Not sure,20,OP2_wide
7,I became a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Simply doesn't make any sense at all.,9,NA_CONTROL
7,I might become a fan of most ex-members of One Direction...,and I know which ex-members those are.,5,S,F1,MDL,QD,might,most,,20,OP2_wide
7,I might become a fan of most ex-members of One Direction...,and I know which ex-members those are.,2,S,F1,MDL,QD,might,most,dosn't really flow properly,20,OP2_wide
7,I might become a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,2,S,F2,MDL,QD,might,most,,18,OP1_wide
7,I might become a fan of most ex-members of One Direction...,and I know which ex-members those are.,5,S,F1,MDL,QD,might,most,You either are a fan or you aren't. ,20,OP2_wide
7,I became a fan of most ex-members of One Direction...,and I know which ex-members those are.,1,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,No need to add the 2nd statement on because of course you would know who they are if you were a fan ,21,NA_CONTROL
7,I might become a fan of most ex-members of One Direction...,and I know which ex-members those are.,6,S,F1,MDL,QD,might,most,,20,OP2_wide
7,I might become a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,1,S,F2,MDL,QD,might,most,,18,OP1_wide
7,I might become a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,2,S,F2,MDL,QD,might,most,,18,OP1_wide
7,I might become a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,1,S,F2,MDL,QD,might,most,,18,OP1_wide
7,I might become a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,6,S,F2,MDL,QD,might,most,,18,OP1_wide
7,I became a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,9,NA_CONTROL
7,I became a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,3,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,9,NA_CONTROL
7,I might become a fan of most ex-members of One Direction...,but I don't know which ex-members those are.,1,S,F2,MDL,QD,might,most,,18,OP1_wide
8,I spoke face-to-face with most of my classmates...,but I don't know which ones those are.,5,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Unfortunate they spoke to them but didn't truly meet them.,20,NA_CONTROL
8,I spoke face-to-face with most of my classmates...,but I don't know which ones those are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,20,NA_CONTROL
8,I spoke face-to-face with most of my classmates...,and I know which ones those are.,3,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,10,NA_CONTROL
8,I will likely speak face-to-face with most of my classmates...,but I don't know which ones those are.,1,S,F2,MDL,QD,likely,most,They are stating that they will probably speak face to face with most of classmates but they don't know which ones they are. They should know who the class mates are.,6,OP1_wide
8,I spoke face-to-face with most of my classmates...,but I don't know which ones those are.,4,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,"Could be forgetful or blind etc. Do they not know who they met face to face, or not know who their classmates are?",20,NA_CONTROL
8,I will likely speak face-to-face with most of my classmates...,and I know which ones those are.,3,S,F1,MDL,QD,likely,most,The second part seems a bit unnecessary.,14,OP2_wide
8,I will likely speak face-to-face with most of my classmates...,and I know which ones those are.,5,S,F1,MDL,QD,likely,most,"If you have to speak to specific people, and know who, only makes sense.",14,OP2_wide
8,I will likely speak face-to-face with most of my classmates...,and I know which ones those are.,6,S,F1,MDL,QD,likely,most,,14,OP2_wide
8,I spoke face-to-face with most of my classmates...,and I know which ones those are.,4,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,10,NA_CONTROL
8,I will likely speak face-to-face with most of my classmates...,but I don't know which ones those are.,5,S,F2,MDL,QD,likely,most,Assuming hasn't started classes yet,6,OP1_wide
8,I will likely speak face-to-face with most of my classmates...,but I don't know which ones those are.,2,S,F2,MDL,QD,likely,most,,6,OP1_wide
8,I will likely speak face-to-face with most of my classmates...,but I don't know which ones those are.,4,S,F2,MDL,QD,likely,most,,6,OP1_wide
8,I spoke face-to-face with most of my classmates...,but I don't know which ones those are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,20,NA_CONTROL
8,I will likely speak face-to-face with most of my classmates...,but I don't know which ones those are.,6,S,F2,MDL,QD,likely,most,,6,OP1_wide
8,I will likely speak face-to-face with most of my classmates...,and I know which ones those are.,6,S,F1,MDL,QD,likely,most,,14,OP2_wide
8,I will likely speak face-to-face with most of my classmates...,and I know which ones those are.,6,S,F1,MDL,QD,likely,most,,14,OP2_wide
8,I spoke face-to-face with most of my classmates...,but I don't know which ones those are.,3,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,20,NA_CONTROL
8,I will likely speak face-to-face with most of my classmates...,but I don't know which ones those are.,1,S,F2,MDL,QD,likely,most,,6,OP1_wide
8,I will likely speak face-to-face with most of my classmates...,and I know which ones those are.,1,S,F1,MDL,QD,likely,most,The second part makes it confusing,14,OP2_wide
8,I will likely speak face-to-face with most of my classmates...,and I know which ones those are.,6,S,F1,MDL,QD,likely,most,,14,OP2_wide
8,I will likely speak face-to-face with most of my classmates...,and I know which ones those are.,6,S,F1,MDL,QD,likely,most,,14,OP2_wide
8,I will likely speak face-to-face with most of my classmates...,but I don't know which ones those are.,3,S,F2,MDL,QD,likely,most,,6,OP1_wide
8,I spoke face-to-face with most of my classmates...,and I know which ones those are.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,10,NA_CONTROL
8,I will likely speak face-to-face with most of my classmates...,and I know which ones those are.,7,S,F1,MDL,QD,likely,most,,14,OP2_wide
8,I will likely speak face-to-face with most of my classmates...,but I don't know which ones those are.,2,S,F2,MDL,QD,likely,most,"After some time spent in a class setting together, most people would be at least somewhat familiar with others' names even if they don't know them on a personal basis.",6,OP1_wide
8,I spoke face-to-face with most of my classmates...,and I know which ones those are.,4,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,10,NA_CONTROL
8,I spoke face-to-face with most of my classmates...,and I know which ones those are.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,10,NA_CONTROL
8,I will likely speak face-to-face with most of my classmates...,and I know which ones those are.,5,S,F1,MDL,QD,likely,most,,14,OP2_wide
8,I will likely speak face-to-face with most of my classmates...,and I know which ones those are.,5,S,F1,MDL,QD,likely,most,,14,OP2_wide
8,I spoke face-to-face with most of my classmates...,and I know which ones those are.,2,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,10,NA_CONTROL
8,I spoke face-to-face with most of my classmates...,and I know which ones those are.,2,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,10,NA_CONTROL
8,I will likely speak face-to-face with most of my classmates...,and I know which ones those are.,4,S,F1,MDL,QD,likely,most,,14,OP2_wide
8,I spoke face-to-face with most of my classmates...,but I don't know which ones those are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,2nd statement contradicts first,20,NA_CONTROL
